,Location,Date,Time,Latitude,Longitude,Altitude,Month,Hour,Season,Humidity,Temp,Wind,Visibility,Pressure,Cloud,PolyPwr,power_class
16141,Travis,2017-08-19,1100,38.16,-121.56,1,8,11,Summer,53.05786,25.25375,23,10.0,1008.9,722,16.56861,4
16142,Travis,2017-08-19,1200,38.16,-121.56,1,8,12,Summer,47.13745,27.77145,21,10.0,1008.6,722,18.89631,4
16143,Travis,2017-08-19,1300,38.16,-121.56,1,8,13,Summer,40.75928,31.05705,18,10.0,1007.9,722,19.54304,4
16144,Travis,2017-08-19,1400,38.16,-121.56,1,8,14,Summer,37.86621,32.92267,20,10.0,1007.2,722,19.16653,4
16145,Travis,2017-08-19,1500,38.16,-121.56,1,8,15,Summer,37.56714,32.92519,23,10.0,1006.2,722,17.62833,4
16146,Travis,2017-08-20,1000,38.16,-121.56,1,8,10,Summer,55.88989,23.95714,20,10.0,1008.6,722,12.09569,3
16147,Travis,2017-08-20,1100,38.16,-121.56,1,8,11,Summer,48.39478,26.47232,22,10.0,1008.2,722,15.66771,3
16148,Travis,2017-08-20,1200,38.16,-121.56,1,8,12,Summer,43.79272,28.35556,21,10.0,1008.2,722,18.22192,4
16149,Travis,2017-08-20,1300,38.16,-121.56,1,8,13,Summer,40.93018,29.67735,22,10.0,1007.9,722,19.53192,4
16150,Travis,2017-08-20,1400,38.16,-121.56,1,8,14,Summer,35.47974,32.22778,22,10.0,1007.2,722,18.3304,4
16151,Travis,2017-08-20,1500,38.16,-121.56,1,8,15,Summer,35.36987,32.86224,21,10.0,1006.5,722,16.5179,4
16152,Travis,2017-08-21,1000,38.16,-121.56,1,8,10,Summer,68.38379,20.63126,25,10.0,1011.9,722,1.65333,1
16153,Travis,2017-08-21,1100,38.16,-121.56,1,8,11,Summer,68.396,20.71938,24,10.0,1012.3,722,10.45745,2
16154,Travis,2017-08-21,1200,38.16,-121.56,1,8,12,Summer,57.39746,24.60167,25,10.0,1012.3,722,18.48783,4
16155,Travis,2017-08-21,1300,38.16,-121.56,1,8,13,Summer,51.9165,26.4698,24,10.0,1011.6,722,19.68353,4
16156,Travis,2017-08-21,1400,38.16,-121.56,1,8,14,Summer,47.63794,28.3606,24,10.0,1011.6,722,19.00425,4
16157,Travis,2017-08-21,1500,38.16,-121.56,1,8,15,Summer,44.17114,29.66728,25,10.0,1010.9,722,17.18896,4
16158,Travis,2017-08-22,1000,38.16,-121.56,1,8,10,Summer,53.14331,25.75729,15,10.0,1013.6,722,11.23063,2
16159,Travis,2017-08-22,1100,38.16,-121.56,1,8,11,Summer,45.09277,28.43864,16,10.0,1013.6,722,16.0021,4
16160,Travis,2017-08-22,1200,38.16,-121.56,1,8,12,Summer,38.06152,31.67892,14,10.0,1013.6,722,17.94839,4
16161,Travis,2017-08-22,1300,38.16,-121.56,1,8,13,Summer,31.54907,34.88647,13,10.0,1013.0,722,18.62386,4
16162,Travis,2017-08-22,1400,38.16,-121.56,1,8,14,Summer,29.84619,36.81252,11,10.0,1012.3,722,18.21956,4
16163,Travis,2017-08-22,1500,38.16,-121.56,1,8,15,Summer,26.84326,37.99583,14,10.0,1011.3,722,16.63156,4
16164,Travis,2017-08-23,1000,38.16,-121.56,1,8,10,Summer,57.56226,23.29247,21,10.0,1010.9,722,12.36685,3
16165,Travis,2017-08-23,1200,38.16,-121.56,1,8,12,Summer,38.84888,30.96138,17,10.0,1009.9,722,18.22275,4
16166,Travis,2017-08-23,1300,38.16,-121.56,1,8,13,Summer,34.13086,32.99065,18,10.0,1009.2,722,19.17283,4
16167,Travis,2017-08-23,1400,38.16,-121.56,1,8,14,Summer,32.8186,35.44792,18,10.0,1008.9,722,18.72927,4
16168,Travis,2017-08-23,1500,38.16,-121.56,1,8,15,Summer,32.78198,35.4731,20,10.0,1008.2,722,17.12924,4
16169,Travis,2017-08-24,1000,38.16,-121.56,1,8,10,Summer,66.87622,20.72189,28,10.0,1007.9,722,13.15802,3
16170,Travis,2017-08-24,1100,38.16,-121.56,1,8,11,Summer,57.40356,23.92944,24,10.0,1008.2,722,15.82522,3
16171,Travis,2017-08-24,1200,38.16,-121.56,1,8,12,Summer,49.50562,26.54533,21,10.0,1008.2,722,18.75161,4
16172,Travis,2017-08-24,1300,38.16,-121.56,1,8,13,Summer,42.34009,29.76547,23,10.0,1007.2,722,20.33013,5
16173,Travis,2017-08-24,1400,38.16,-121.56,1,8,14,Summer,39.56909,31.55304,24,10.0,1006.5,722,16.09677,4
16174,Travis,2017-08-24,1500,38.16,-121.56,1,8,15,Summer,37.70752,32.20009,23,10.0,1005.9,722,17.73603,4
16175,Travis,2017-08-25,1000,38.16,-121.56,1,8,10,Summer,45.45898,28.38074,6,10.0,1008.2,722,12.57521,3
16176,Travis,2017-08-25,1100,38.16,-121.56,1,8,11,Summer,39.91699,30.29419,8,10.0,1008.2,722,16.34996,4
16177,Travis,2017-08-25,1200,38.16,-121.56,1,8,12,Summer,34.0332,34.14124,6,10.0,1007.9,722,18.3903,4
16178,Travis,2017-08-25,1300,38.16,-121.56,1,8,13,Summer,26.00708,38.1192,5,10.0,1007.2,722,18.77236,4
16179,Travis,2017-08-25,1400,38.16,-121.56,1,8,14,Summer,24.43848,39.33777,0,9.1,1006.5,722,18.37013,4
16180,Travis,2017-08-25,1500,38.16,-121.56,1,8,15,Summer,20.80688,40.00244,6,10.0,1006.2,722,17.05948,4
16181,Travis,2017-08-26,1000,38.16,-121.56,1,8,10,Summer,35.20508,32.33604,0,10.0,1010.6,722,12.21419,3
16182,Travis,2017-08-26,1100,38.16,-121.56,1,8,11,Summer,25.57373,37.44446,3,10.0,1010.6,722,15.29848,3
16183,Travis,2017-08-26,1200,38.16,-121.56,1,8,12,Summer,19.65332,41.92345,6,10.0,1010.2,722,17.08357,4
16184,Travis,2017-08-26,1300,38.16,-121.56,1,8,13,Summer,14.91699,43.25027,7,10.0,1009.9,722,17.71442,4
16185,Travis,2017-08-26,1400,38.16,-121.56,1,8,14,Summer,13.63525,45.10582,6,10.0,1009.2,722,17.4422,4
16186,Travis,2017-08-26,1500,38.16,-121.56,1,8,15,Summer,10.25391,48.45688,3,10.0,1008.9,722,15.65478,3
16187,Travis,2017-08-27,1000,38.16,-121.56,1,8,10,Summer,25.77515,34.23943,9,10.0,1010.9,722,12.1661,3
16188,Travis,2017-08-27,1100,38.16,-121.56,1,8,11,Summer,17.20581,40.04776,0,9.1,1010.9,722,15.0546,3
16189,Travis,2017-08-27,1200,38.16,-121.56,1,8,12,Summer,16.11938,44.44618,0,10.0,1010.6,722,16.89397,4
16190,Travis,2017-08-27,1300,38.16,-121.56,1,8,13,Summer,12.87842,45.16121,8,10.0,1009.9,722,17.80656,4
16191,Travis,2017-08-27,1400,38.16,-121.56,1,8,14,Summer,9.97314,47.71164,3,10.0,1009.2,722,17.36434,4
16192,Travis,2017-08-27,1500,38.16,-121.56,1,8,15,Summer,9.06982,49.02336,0,10.0,1008.2,722,15.49651,3
16193,Travis,2017-08-28,1000,38.16,-121.56,1,8,10,Summer,30.07812,35.42526,0,10.0,1007.9,722,12.00564,3
16194,Travis,2017-08-28,1200,38.16,-121.56,1,8,12,Summer,18.19458,43.21251,9,10.0,1007.2,722,16.95215,4
16195,Travis,2017-08-28,1300,38.16,-121.56,1,8,13,Summer,18.09692,43.79662,5,10.0,1006.5,722,17.93657,4
16196,Travis,2017-08-28,1400,38.16,-121.56,1,8,14,Summer,15.20386,44.59221,3,10.0,1005.9,722,17.4927,4
16197,Travis,2017-08-28,1500,38.16,-121.56,1,8,15,Summer,12.87842,47.08977,3,10.0,1005.2,722,15.7362,3
16198,Travis,2017-08-29,1000,38.16,-121.56,1,8,10,Summer,55.2063,23.91182,26,10.0,1007.2,722,12.26379,3
16199,Travis,2017-08-29,1100,38.16,-121.56,1,8,11,Summer,46.81396,27.14455,23,10.0,1007.5,722,16.13262,4
16200,Travis,2017-08-29,1200,38.16,-121.56,1,8,12,Summer,41.88843,29.04037,24,10.0,1007.2,722,18.41982,4
16201,Travis,2017-08-29,1300,38.16,-121.56,1,8,13,Summer,37.03003,32.1875,18,10.0,1006.9,722,19.17916,4
16202,Travis,2017-08-29,1400,38.16,-121.56,1,8,14,Summer,32.52563,34.79836,22,10.0,1006.2,722,18.66868,4
16203,Travis,2017-08-29,1500,38.16,-121.56,1,8,15,Summer,31.70166,34.7908,21,10.0,1005.9,722,17.27596,4
16204,Travis,2017-08-30,1000,38.16,-121.56,1,8,10,Summer,53.4729,23.24211,20,10.0,1008.2,722,12.99583,3
16205,Travis,2017-08-30,1100,38.16,-121.56,1,8,11,Summer,40.12451,28.32787,16,10.0,1008.6,722,16.26108,4
16206,Travis,2017-08-30,1200,38.16,-121.56,1,8,12,Summer,36.56006,30.33195,20,10.0,1008.2,722,18.5278,4
16207,Travis,2017-08-30,1300,38.16,-121.56,1,8,13,Summer,31.61011,32.8849,17,10.0,1007.9,722,19.39895,4
16208,Travis,2017-08-30,1400,38.16,-121.56,1,8,14,Summer,26.36719,34.90158,17,10.0,1007.2,722,18.90353,4
16209,Travis,2017-08-31,1000,38.16,-121.56,1,8,10,Summer,42.51099,29.74785,0,10.0,1008.2,722,11.92281,2
16210,Travis,2017-08-31,1100,38.16,-121.56,1,8,11,Summer,30.48096,34.9192,0,10.0,1007.9,722,16.13199,4
16211,Travis,2017-08-31,1200,38.16,-121.56,1,8,12,Summer,23.41919,37.38152,13,9.1,1007.5,722,18.43601,4
16212,Travis,2017-08-31,1300,38.16,-121.56,1,8,13,Summer,15.85693,40.0528,10,7.0,1006.9,722,18.95642,4
16213,Travis,2017-08-31,1315,38.16,-121.56,1,8,13,Summer,15.38696,40.57396,13,6.0,1006.5,722,19.54206,4
16214,Travis,2017-09-01,1000,38.16,-121.56,1,9,10,Fall,21.05103,36.10001,0,10.0,1007.9,722,11.2179,2
16215,Travis,2017-09-01,1100,38.16,-121.56,1,9,11,Fall,15.21606,39.94453,0,10.0,1007.5,722,13.88978,3
16216,Travis,2017-09-01,1200,38.16,-121.56,1,9,12,Fall,11.96899,41.91338,10,10.0,1007.2,722,17.801,4
16217,Travis,2017-09-01,1300,38.16,-121.56,1,9,13,Fall,11.07178,44.45877,11,10.0,1006.5,722,18.30154,4
16218,Travis,2017-09-01,1400,38.16,-121.56,1,9,14,Fall,9.53979,46.46286,13,10.0,1005.9,722,18.29042,4
16219,Travis,2017-09-01,1500,38.16,-121.56,1,9,15,Fall,8.57544,46.52077,8,10.0,1005.2,722,16.11463,4
16220,Travis,2017-09-02,1000,38.16,-121.56,1,9,10,Fall,28.19824,34.89655,7,10.0,1007.2,722,11.01733,2
16221,Travis,2017-09-02,1100,38.16,-121.56,1,9,11,Fall,23.9624,37.99332,8,10.0,1007.2,722,14.58525,3
16222,Travis,2017-09-02,1200,38.16,-121.56,1,9,12,Fall,17.7002,41.94359,8,10.0,1006.9,722,17.2168,4
16223,Travis,2017-09-02,1300,38.16,-121.56,1,9,13,Fall,18.07861,43.20747,8,10.0,1006.5,722,18.18479,4
16224,Travis,2017-09-02,1400,38.16,-121.56,1,9,14,Fall,14.83154,45.87372,6,10.0,1005.9,722,17.51246,4
16225,Travis,2017-09-02,1500,38.16,-121.56,1,9,15,Fall,11.64551,48.94531,3,10.0,1005.2,722,16.15569,4
16226,Travis,2017-09-03,1000,38.16,-121.56,1,9,10,Fall,26.78833,36.05972,11,9.1,1009.9,722,12.01355,3
16227,Travis,2017-09-03,1100,38.16,-121.56,1,9,11,Fall,18.76831,41.931,6,10.0,1009.6,722,14.9719,3
16228,Travis,2017-09-03,1200,38.16,-121.56,1,9,12,Fall,12.31689,45.81078,6,10.0,1009.6,722,17.38192,4
16229,Travis,2017-09-03,1300,38.16,-121.56,1,9,13,Fall,13.50708,45.09323,10,10.0,1008.9,722,17.71117,4
16230,Travis,2017-09-03,1400,38.16,-121.56,1,9,14,Fall,11.96899,44.58214,11,10.0,1008.2,722,16.55277,4
16231,Travis,2017-09-03,1500,38.16,-121.56,1,9,15,Fall,11.58447,44.55948,17,10.0,1006.9,722,17.32359,4
16232,Travis,2017-09-04,1000,38.16,-121.56,1,9,10,Fall,36.75537,32.3159,16,4.0,1006.9,722,11.14352,2
16233,Travis,2017-09-04,1200,38.16,-121.56,1,9,12,Fall,31.9458,33.50426,25,4.0,1006.9,722,7.79395,1
16234,Travis,2017-09-04,1300,38.16,-121.56,1,9,13,Fall,36.60278,32.23534,24,5.0,1007.2,722,8.67446,2
16235,Travis,2017-09-04,1400,38.16,-121.56,1,9,14,Fall,36.70044,32.8849,21,5.0,1006.2,722,4.85138,1
16236,Travis,2017-09-04,1500,38.16,-121.56,1,9,15,Fall,43.51196,30.37476,24,5.0,1006.5,722,1.84716,1
16237,Travis,2017-09-05,1445,38.16,-121.56,1,9,14,Fall,30.3894,39.93446,13,10.0,1009.6,722,17.11623,4
16238,Travis,2017-09-07,1100,38.16,-121.56,1,9,11,Fall,61.49902,24.51859,9,10.0,1013.0,30,1.15935,1
16239,Travis,2017-09-07,1145,38.16,-121.56,1,9,11,Fall,55.97534,25.83534,11,10.0,1013.0,22,5.20452,1
16240,Travis,2017-09-07,1200,38.16,-121.56,1,9,12,Fall,54.30908,26.52771,10,10.0,1012.6,23,5.10633,1
16241,Travis,2017-09-07,1215,38.16,-121.56,1,9,12,Fall,57.37915,25.85045,13,10.0,1012.6,30,6.27119,1
16242,Travis,2017-09-07,1300,38.16,-121.56,1,9,13,Fall,49.87793,28.35304,11,10.0,1012.3,31,4.42468,1
16243,Travis,2017-09-07,1315,38.16,-121.56,1,9,13,Fall,51.95312,27.07909,11,10.0,1012.3,30,2.51522,1
16244,Travis,2017-09-07,1330,38.16,-121.56,1,9,13,Fall,51.93481,26.51009,11,10.0,1012.3,24,3.30251,1
16245,Travis,2017-09-07,1345,38.16,-121.56,1,9,13,Fall,48.51074,27.75131,11,10.0,1011.9,30,7.12825,1
16246,Travis,2017-09-07,1400,38.16,-121.56,1,9,14,Fall,47.58911,28.36311,11,10.0,1011.9,31,9.15408,2
16247,Travis,2017-09-07,1500,38.16,-121.56,1,9,15,Fall,43.44482,29.7126,15,10.0,1011.3,722,11.07284,2
16248,Travis,2017-09-07,1530,38.16,-121.56,1,9,15,Fall,39.71558,31.689,17,10.0,1010.6,200,6.67779,1
16249,Travis,2017-09-08,1000,38.16,-121.56,1,9,10,Fall,56.34155,27.1093,11,10.0,1009.6,722,10.92794,2
16250,Travis,2017-09-08,1100,38.16,-121.56,1,9,11,Fall,43.07251,32.24792,6,10.0,1009.2,722,15.10022,3
16251,Travis,2017-09-08,1200,38.16,-121.56,1,9,12,Fall,34.45435,36.12518,0,10.0,1008.9,722,17.5023,4
16252,Travis,2017-09-08,1300,38.16,-121.56,1,9,13,Fall,34.8877,36.0849,9,10.0,1008.6,722,18.5139,4
16253,Travis,2017-09-08,1400,38.16,-121.56,1,9,14,Fall,33.41675,36.16295,8,10.0,1008.2,722,18.15553,4
16254,Travis,2017-09-08,1500,38.16,-121.56,1,9,15,Fall,34.198,35.47562,13,10.0,1007.2,722,16.25054,4
16255,Travis,2017-09-09,1000,38.16,-121.56,1,9,10,Fall,59.67407,25.22102,14,10.0,1012.3,722,11.05132,2
16256,Travis,2017-09-09,1100,38.16,-121.56,1,9,11,Fall,48.25439,29.10835,10,10.0,1012.3,722,15.36981,3
16257,Travis,2017-09-09,1200,38.16,-121.56,1,9,12,Fall,38.75732,33.57979,6,10.0,1011.9,722,17.66932,4
16258,Travis,2017-09-09,1300,38.16,-121.56,1,9,13,Fall,29.5105,38.08899,3,10.0,1011.6,722,18.42426,4
16259,Travis,2017-09-09,1400,38.16,-121.56,1,9,14,Fall,27.23999,40.01503,5,10.0,1011.3,722,18.15126,4
16260,Travis,2017-09-09,1500,38.16,-121.56,1,9,15,Fall,24.56665,40.68977,3,10.0,1010.2,722,16.0495,4
16261,Travis,2017-09-10,1000,38.16,-121.56,1,9,10,Fall,46.24023,30.96138,14,10.0,1012.3,722,10.98483,2
16262,Travis,2017-09-10,1100,38.16,-121.56,1,9,11,Fall,38.64136,34.76814,13,10.0,1012.3,722,15.10096,3
16263,Travis,2017-09-10,1200,38.16,-121.56,1,9,12,Fall,31.21338,37.36137,10,10.0,1011.9,722,17.61933,4
16264,Travis,2017-09-10,1315,38.16,-121.56,1,9,13,Fall,23.66943,40.00244,8,10.0,1011.3,722,18.29136,4
16265,Travis,2017-09-10,1400,38.16,-121.56,1,9,14,Fall,19.90967,42.58308,5,9.1,1010.2,722,17.84426,4
16266,Travis,2017-09-10,1500,38.16,-121.56,1,9,15,Fall,17.62085,43.24524,0,10.0,1009.2,722,15.92174,3
16267,Travis,2017-09-11,1000,38.16,-121.56,1,9,10,Fall,36.32202,31.60843,18,10.0,1009.2,722,11.87374,2
16268,Travis,2017-09-11,1100,38.16,-121.56,1,9,11,Fall,35.18677,32.86476,21,10.0,1009.2,722,15.60888,3
16269,Travis,2017-09-11,1200,38.16,-121.56,1,9,12,Fall,29.99268,34.84367,17,10.0,1008.9,722,19.16747,4
16270,Travis,2017-09-11,1300,38.16,-121.56,1,9,13,Fall,20.09277,38.73352,10,10.0,1007.9,722,18.30797,4
16271,Travis,2017-09-11,1400,38.16,-121.56,1,9,14,Fall,14.97192,43.22006,3,10.0,1007.5,722,17.81839,4
16272,Travis,2017-09-11,1500,38.16,-121.56,1,9,15,Fall,13.95874,43.86459,0,10.0,1006.5,722,11.74825,2
16273,Travis,2017-09-12,1000,38.16,-121.56,1,9,10,Fall,40.11841,29.67484,16,10.0,1008.9,722,14.27752,3
16274,Travis,2017-09-12,1100,38.16,-121.56,1,9,11,Fall,35.17456,31.00166,20,10.0,1008.9,722,3.8192,1
16275,Travis,2017-09-12,1200,38.16,-121.56,1,9,12,Fall,57.92236,27.69341,16,10.0,1009.2,130,0.4926,1
16276,Travis,2017-09-12,1215,38.16,-121.56,1,9,12,Fall,57.1228,26.52771,14,10.0,1008.2,120,3.13814,1
16277,Travis,2017-09-12,1230,38.16,-121.56,1,9,12,Fall,51.92871,28.98247,15,10.0,1008.2,722,13.50195,3
16278,Travis,2017-09-12,1300,38.16,-121.56,1,9,13,Fall,49.16992,31.0495,16,10.0,1007.9,722,24.07929,6
16279,Travis,2017-09-12,1400,38.16,-121.56,1,9,14,Fall,33.44116,34.91417,20,10.0,1007.2,722,18.44074,4
16280,Travis,2017-09-12,1500,38.16,-121.56,1,9,15,Fall,30.98755,36.79741,14,10.0,1006.5,722,16.79554,4
16281,Travis,2017-09-13,1000,38.16,-121.56,1,9,10,Fall,58.27637,25.12535,28,10.0,1007.5,722,12.64862,3
16282,Travis,2017-09-13,1100,38.16,-121.56,1,9,11,Fall,56.09741,25.87311,26,10.0,1007.5,722,15.60234,3
16283,Travis,2017-09-13,1200,38.16,-121.56,1,9,12,Fall,55.79834,26.41945,29,10.0,1007.2,722,17.37837,4
16284,Travis,2017-09-13,1300,38.16,-121.56,1,9,13,Fall,53.52783,27.07153,30,10.0,1006.5,722,18.46104,4
16285,Travis,2017-09-13,1400,38.16,-121.56,1,9,14,Fall,53.16772,27.05894,30,10.0,1006.2,722,18.19859,4
16286,Travis,2017-09-13,1500,38.16,-121.56,1,9,15,Fall,51.61133,27.12944,24,10.0,1005.5,722,15.75403,3
16287,Travis,2017-09-14,1030,38.16,-121.56,1,9,10,Fall,59.36279,21.38153,17,10.0,1008.9,722,6.13727,1
16288,Travis,2017-09-14,1100,38.16,-121.56,1,9,11,Fall,50.97046,24.52614,15,10.0,1009.2,722,16.28751,4
16289,Travis,2017-09-14,1200,38.16,-121.56,1,9,12,Fall,43.71948,27.13951,13,10.0,1008.9,722,18.07947,4
16290,Travis,2017-09-14,1300,38.16,-121.56,1,9,13,Fall,35.55298,30.36217,13,10.0,1008.6,40,13.88199,3
16291,Travis,2017-09-14,1315,38.16,-121.56,1,9,13,Fall,36.24268,30.26398,16,10.0,1008.2,39,18.70841,4
16292,Travis,2017-09-14,1400,38.16,-121.56,1,9,14,Fall,35.98022,30.36469,14,10.0,1008.2,722,18.16213,4
16293,Travis,2017-09-14,1500,38.16,-121.56,1,9,15,Fall,35.26611,30.93369,16,10.0,1007.5,722,15.67333,3
16294,Travis,2017-09-15,1100,38.16,-121.56,1,9,11,Fall,37.78687,27.05139,7,10.0,1010.9,722,14.51015,3
16295,Travis,2017-09-15,1200,38.16,-121.56,1,9,12,Fall,29.15649,31.6185,7,10.0,1010.6,722,17.4612,4
16296,Travis,2017-09-15,1300,38.16,-121.56,1,9,13,Fall,28.61938,32.93526,5,10.0,1010.2,722,18.32835,4
16297,Travis,2017-09-15,1400,38.16,-121.56,1,9,14,Fall,28.9856,33.49419,9,10.0,1009.6,722,17.59419,4
16298,Travis,2017-09-15,1500,38.16,-121.56,1,9,15,Fall,28.22266,34.12361,14,10.0,1008.9,722,15.74375,3
16299,Travis,2017-09-16,1000,38.16,-121.56,1,9,10,Fall,50.23193,24.55635,13,10.0,1010.6,722,11.07008,2
16300,Travis,2017-09-16,1100,38.16,-121.56,1,9,11,Fall,44.86084,26.50505,14,10.0,1010.6,722,12.84546,3
16301,Travis,2017-09-16,1200,38.16,-121.56,1,9,12,Fall,32.15942,31.59332,9,10.0,1009.9,722,14.6881,3
16302,Travis,2017-09-16,1300,38.16,-121.56,1,9,13,Fall,26.78833,33.55965,9,10.0,1009.6,722,18.32299,4
16303,Travis,2017-09-16,1400,38.16,-121.56,1,9,14,Fall,21.74683,36.69922,8,10.0,1008.6,722,13.94951,3
16304,Travis,2017-09-16,1500,38.16,-121.56,1,9,15,Fall,20.78247,36.76216,11,10.0,1008.2,722,8.91169,2
16305,Travis,2017-09-17,1000,38.16,-121.56,1,9,10,Fall,59.91211,21.3765,17,10.0,1010.9,722,10.80723,2
16306,Travis,2017-09-17,1100,38.16,-121.56,1,9,11,Fall,50.7019,24.50851,17,10.0,1010.9,722,14.76161,3
16307,Travis,2017-09-17,1200,38.16,-121.56,1,9,12,Fall,41.22314,27.75131,14,10.0,1010.9,722,17.35767,4
16308,Travis,2017-09-17,1300,38.16,-121.56,1,9,13,Fall,31.40259,31.03943,13,10.0,1010.6,722,18.43155,4
16309,Travis,2017-09-17,1400,38.16,-121.56,1,9,14,Fall,28.86353,32.19002,14,10.0,1009.9,722,17.94563,4
16310,Travis,2017-09-17,1500,38.16,-121.56,1,9,15,Fall,25.29907,32.92519,13,10.0,1009.6,722,16.03874,4
16311,Travis,2017-09-18,1000,38.16,-121.56,1,9,10,Fall,66.03394,23.88664,21,10.0,1010.6,722,11.02735,2
16312,Travis,2017-09-18,1200,38.16,-121.56,1,9,12,Fall,48.77319,29.08569,16,10.0,1010.6,722,10.00179,2
16313,Travis,2017-09-18,1300,38.16,-121.56,1,9,13,Fall,45.01953,30.33195,21,10.0,1010.6,722,18.89522,4
16314,Travis,2017-09-18,1400,38.16,-121.56,1,9,14,Fall,41.24756,30.35461,28,10.0,1009.2,722,18.10693,4
16315,Travis,2017-09-18,1500,38.16,-121.56,1,9,15,Fall,38.56812,30.9211,23,10.0,1009.2,722,10.28676,2
16316,Travis,2017-09-19,1000,38.16,-121.56,1,9,10,Fall,30.54199,25.9008,11,10.0,1014.0,722,9.95405,2
16317,Travis,2017-09-19,1100,38.16,-121.56,1,9,11,Fall,27.6123,28.45879,7,10.0,1014.3,722,14.98635,3
16318,Travis,2017-09-19,1200,38.16,-121.56,1,9,12,Fall,22.69897,31.64116,3,10.0,1013.6,722,17.54942,4
16319,Travis,2017-09-19,1300,38.16,-121.56,1,9,13,Fall,23.36426,30.30678,6,10.0,1013.0,722,16.79332,4
16320,Travis,2017-09-19,1400,38.16,-121.56,1,9,14,Fall,21.55762,32.29828,6,10.0,1012.3,722,17.22992,4
16321,Travis,2017-09-19,1500,38.16,-121.56,1,9,15,Fall,19.9585,33.5672,6,10.0,1011.6,722,15.62455,3
16322,Travis,2017-09-20,1000,38.16,-121.56,1,9,10,Fall,52.44141,25.858,23,10.0,1009.2,722,14.56578,3
16323,Travis,2017-09-20,1100,38.16,-121.56,1,9,11,Fall,48.59619,27.70348,17,10.0,1009.6,722,10.96251,2
16324,Travis,2017-09-20,1200,38.16,-121.56,1,9,12,Fall,42.74292,29.63707,17,10.0,1008.6,722,10.53068,2
16325,Travis,2017-09-20,1315,38.16,-121.56,1,9,13,Fall,42.83447,28.97491,17,10.0,1008.2,722,4.75411,1
16326,Travis,2017-09-20,1400,38.16,-121.56,1,9,14,Fall,37.76245,28.97995,25,10.0,1007.5,722,10.35043,2
16327,Travis,2017-09-20,1500,38.16,-121.56,1,9,15,Fall,38.81836,29.11339,23,10.0,1006.9,722,23.38931,5
16328,Travis,2017-09-21,1000,38.16,-121.56,1,9,10,Fall,33.07495,24.50096,0,10.0,1008.9,722,10.1411,2
16329,Travis,2017-09-21,1100,38.16,-121.56,1,9,11,Fall,27.55737,26.45973,3,10.0,1008.9,722,7.59738,1
16330,Travis,2017-09-21,1200,38.16,-121.56,1,9,12,Fall,25.81177,27.76642,6,10.0,1009.2,722,17.88679,4
16331,Travis,2017-09-21,1300,38.16,-121.56,1,9,13,Fall,24.646,28.38577,9,10.0,1008.6,722,19.1055,4
16332,Travis,2017-09-21,1400,38.16,-121.56,1,9,14,Fall,23.64502,28.99757,10,10.0,1007.9,722,17.62281,4
16333,Travis,2017-09-21,1500,38.16,-121.56,1,9,15,Fall,21.60645,29.69498,10,10.0,1007.5,722,15.67507,3
16334,Travis,2017-09-22,1000,38.16,-121.56,1,9,10,Fall,44.35425,21.92032,3,10.0,1010.9,722,10.03373,2
16335,Travis,2017-09-22,1100,38.16,-121.56,1,9,11,Fall,37.93335,24.57649,0,10.0,1010.9,722,14.37805,3
16336,Travis,2017-09-22,1200,38.16,-121.56,1,9,12,Fall,36.74316,25.74471,5,10.0,1010.6,722,16.90014,4
16337,Travis,2017-09-22,1300,38.16,-121.56,1,9,13,Fall,26.70898,28.35052,0,10.0,1010.2,722,17.63778,4
16338,Travis,2017-09-22,1400,38.16,-121.56,1,9,14,Fall,23.76099,29.70253,6,10.0,1009.6,722,17.20402,4
16339,Travis,2017-09-22,1500,38.16,-121.56,1,9,15,Fall,22.30225,30.33699,6,10.0,1009.2,722,15.03668,3
16340,Travis,2017-09-23,1000,38.16,-121.56,1,9,10,Fall,21.19141,23.94958,7,10.0,1010.2,722,10.92064,2
16341,Travis,2017-09-23,1100,38.16,-121.56,1,9,11,Fall,18.60962,25.25124,15,10.0,1010.2,722,14.63964,3
16342,Travis,2017-09-23,1200,38.16,-121.56,1,9,12,Fall,17.23022,26.50002,20,10.0,1009.9,722,16.38881,4
16343,Travis,2017-09-23,1245,38.16,-121.56,1,9,12,Fall,14.56299,27.77397,16,10.0,1009.6,722,17.82658,4
16344,Travis,2017-09-23,1300,38.16,-121.56,1,9,13,Fall,14.89868,28.3757,16,10.0,1009.6,722,18.05303,4
16345,Travis,2017-09-23,1345,38.16,-121.56,1,9,13,Fall,13.09204,29.07814,15,10.0,1009.2,722,17.77418,4
16346,Travis,2017-09-23,1400,38.16,-121.56,1,9,14,Fall,12.82349,29.64714,17,10.0,1009.2,722,17.33517,4
16347,Travis,2017-09-23,1500,38.16,-121.56,1,9,15,Fall,10.21118,30.93117,20,10.0,1009.2,722,15.30966,3
16348,Travis,2017-09-24,1000,38.16,-121.56,1,9,10,Fall,20.73975,25.25124,14,10.0,1011.6,722,10.92475,2
16349,Travis,2017-09-24,1100,38.16,-121.56,1,9,11,Fall,18.90869,28.38326,16,10.0,1011.6,722,14.72161,3
16350,Travis,2017-09-24,1200,38.16,-121.56,1,9,12,Fall,16.93115,29.10835,13,10.0,1011.3,722,17.20348,4
16351,Travis,2017-09-24,1300,38.16,-121.56,1,9,13,Fall,14.69727,30.36217,17,10.0,1010.9,722,18.89861,4
